YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
7,7,5,2,2,1,1,1,3,4,1,0,5,1,1,2,5,4,7,0,3,7,3,3,1,1,8,8,2,1,1,0,6,1,0,0,0,6,0,0,6,1,0,3,3,0,0,21,1,7,4,1,0,0,0,1,2,1,2,1,70,1,52500,0,3219,2819,2819,10777,0.67
4,1,0,1,1,0,0,1,1,4,1,1,1,1,1,1,4,3,2,0,0,0,0,2,1,1,12,12,1,8,0,0,2,1,0,0,1,3,0,0,3,2,0,2,0,0,0,16,0,4,2,1,0,1,0,1,0,1,3,2,71.5,1,8750,1,709,709,709,4858,0.68
6,3,5,4,2,1,1,0,6,3,0,1,7,0,0,2,3,4,3,0,8,13,3,7,3,2,4,12,3,10,5,2,6,1,0,0,0,8,0,0,8,2,1,5,3,1,0,111.5,1,22,4,1,0,1,0,0,1,1,6,5,27.2,0,130000,0,6582,5495,5495,22933,0.49
4,4,2,3,2,0,0,1,9,2,0,0,7,1,1,1,4,3,7,0,0,7,2,1,3,2,8,12,1,8,0,0,2,1,1,0,1,2,0,1,0,0,0,1,1,1,0,0,1,22,3,0,0,1,1,1,0,1,2,3,49,1,37500,0,2640,880,0,12767,0.48
2,2,2,3,2,0,0,0,6,1,0,1,7,0,1,2,4,3,7,0,0,13,2,6,2,1,8,8,4,2,5,2,2,1,0,0,0,7,0,1,0,0,0,3,3,0,0,0,1,18,3,1,0,0,1,0,1,0,5,5,25.6,1,130000,0,1500,1500,0,13853,0.53
1,1,5,2,2,0,0,0,9,0,0,0,7,0,1,1,4,3,3,0,0,3,3,1,3,2,1,4,2,10,1,0,0,1,0,0,0,6,0,0,6,3,0,1,1,1,0,23.5,0,7,3,1,0,0,0,0,1,2,5,4,19.75,0,67500,0,1880,1880,1880,6172,0.42
4,1,0,1,1,0,0,1,6,2,0,0,5,1,0,1,4,3,3,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,1,1,0,1,3,3,0,2,1,0,0,8,0,7,2,1,0,1,1,1,0,2,5,1,25,0,17500,0,604,201,604,9205,0.43
4,1,5,2,1,1,0,1,9,3,0,1,10,1,1,1,4,4,7,0,0,7,3,2,2,1,2,8,1,2,0,0,0,1,0,0,0,4,1,1,4,2,0,0,0,1,0,18.5,0,7,2,0,0,1,1,1,1,1,4,2,20.5,0,32500,0,1103,1103,1103,7434,0.41
1,3,2,6,2,0,0,1,1,3,0,1,18,1,1,1,4,4,7,0,0,0,0,6,2,1,12,12,1,2,0,0,6,1,0,0,1,9,0,1,0,0,0,0,0,1,0,79.5,0,22,3,0,0,0,1,1,1,1,2,7,26.857142857142858,0,52500,0,2160,1440,0,8124,0.48
4,7,0,1,1,0,0,0,1,4,0,0,5,0,1,1,4,3,3,0,2,3,3,0,0,0,0,0,1,5,0,0,6,1,0,0,0,2,1,1,2,2,0,0,0,0,0,20,0,7,3,1,0,0,1,0,1,1,6,1,26,0,77500,0,1036,1036,1036,6768,0.5
6,4,5,3,2,0,1,0,3,2,1,1,10,0,1,1,3,4,7,0,8,3,3,3,2,1,2,4,3,2,2,1,2,1,0,0,1,4,0,0,0,0,0,2,2,1,0,26,1,12,4,1,0,0,0,0,1,1,3,2,59,0,72500,0,1575,940,0,5862,0.51
2,4,3,3,2,0,1,0,6,4,1,1,7,1,1,1,3,4,2,0,3,3,3,1,3,2,2,2,2,5,2,0,0,1,0,0,1,7,0,0,7,1,0,0,0,0,0,5,1,7,3,1,0,0,0,1,1,1,5,2,55.5,0,87500,0,3762,1958,1958,5801,0.54
2,1,4,5,2,1,1,1,3,3,1,1,5,1,1,2,4,3,3,1,1,7,3,5,2,2,4,8,2,8,1,0,2,1,0,0,1,7,0,1,7,3,0,4,2,0,0,31.5,0,22,3,0,0,1,1,1,1,2,5,4,33.75,0,57500,0,3660,2387,2387,19464,0.44
2,2,6,2,1,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,1,3,3,3,1,4,2,1,2,0,0,2,1,0,0,1,4,0,0,0,0,0,4,1,0,0,25,0,4,4,1,0,1,0,0,1,2,3,1,53,1,37500,0,1072,1072,536,7944,0.48
2,5,4,2,1,0,0,0,6,2,0,0,5,0,1,1,4,3,7,0,0,3,2,1,2,2,4,4,1,1,0,0,2,0,0,0,0,4,0,0,0,0,0,5,3,0,0,21,0,12,2,1,1,0,0,0,2,1,1,1,46,0,8750,1,900,720,540,5380,0.53
7,7,1,3,3,0,1,1,1,2,0,1,7,1,0,1,3,5,2,0,8,3,3,2,2,3,8,4,2,8,2,0,2,1,0,0,0,6,0,1,6,3,1,1,0,0,0,31.5,1,22,4,0,0,1,1,1,0,1,5,1,21,0,97500,0,2880,2480,2480,24099,0.38
1,7,5,3,1,1,1,1,1,1,1,1,7,1,1,1,3,4,12,0,3,7,3,5,1,2,4,2,1,5,0,0,2,1,0,1,1,6,0,0,0,0,0,0,0,0,0,7.5,0,22,4,1,0,0,0,1,0,1,2,2,71.5,1,67500,0,3429,2430,1215,13945,0.51
5,2,5,2,1,0,0,1,1,1,0,0,10,1,0,1,4,2,2,0,5,3,1,1,2,1,4,4,2,5,2,0,6,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,7,2,0,0,0,1,1,0,1,2,1,56,0,42500,0,989,0,0,3119,0.48
3,1,5,3,1,0,0,1,0,4,0,1,5,1,0,2,4,4,7,0,0,3,3,6,2,1,4,4,1,1,0,0,0,1,0,0,1,5,0,0,5,2,1,1,1,1,0,42.5,0,7,2,1,0,1,0,1,1,1,5,1,35,0,62500,0,925,925,925,11337,0.48
1,3,6,3,2,0,0,1,6,2,0,0,5,1,1,1,4,4,7,0,5,7,3,2,3,2,8,8,2,10,8,0,2,1,0,0,1,7,1,1,7,3,0,2,2,1,0,18,0,22,4,1,0,1,1,1,1,1,6,4,19.25,0,130000,0,3442,2314,2314,15124,0.45
5,3,5,2,1,0,0,1,6,4,1,0,5,1,1,1,3,4,7,0,3,7,3,3,3,2,4,4,1,2,0,0,2,1,1,0,1,4,0,0,0,0,0,2,3,0,0,15.5,0,12,4,0,0,0,0,1,1,1,2,3,47,0,27500,0,2016,1008,252,6321,0.6
6,2,5,4,3,0,1,1,9,3,1,0,10,1,1,1,5,4,2,1,3,7,2,2,3,3,4,4,2,5,1,0,0,1,0,0,1,8,0,0,0,0,0,2,1,1,1,45,1,12,3,1,0,0,0,1,1,1,5,4,23.25,0,130000,0,2718,2068,0,16229,0.55
1,5,3,2,1,0,0,0,6,4,0,0,10,0,1,1,4,3,7,0,0,16,2,2,1,1,12,12,0,0,0,0,0,0,1,0,0,5,0,1,5,1,0,2,2,1,0,45,0,30,4,0,0,0,1,0,1,1,3,8,32,0,52500,1,1656,1656,1656,8154,0.45
4,3,3,3,1,0,0,1,9,3,1,1,10,1,1,1,4,4,12,1,5,3,2,2,2,1,4,4,1,1,0,0,2,0,1,0,0,7,1,1,0,0,0,5,1,1,0,13,1,12,2,0,0,0,1,1,2,1,2,6,15,0,22500,1,1200,1200,171,21465,0.62
4,4,5,3,2,0,1,0,6,2,0,0,7,0,0,1,3,4,17,1,0,7,3,5,3,2,4,8,4,10,1,1,6,1,0,0,0,6,0,0,0,0,0,4,2,0,0,13,1,7,3,1,0,0,0,0,2,1,4,7,16.857142857142858,0,52500,0,1675,1275,0,6351,0.5
7,2,5,4,3,1,1,0,9,3,1,0,7,1,0,2,3,4,7,0,5,7,3,4,3,3,4,4,1,2,0,0,6,1,0,0,1,8,1,0,8,2,1,6,2,0,0,10,0,18,4,1,0,1,0,1,0,1,6,4,23.5,0,110000,0,4746,4195,4195,17519,0.51
2,5,6,1,1,0,0,0,9,2,0,0,10,0,1,1,4,3,2,0,0,3,3,1,3,2,4,4,1,2,0,0,10,1,0,0,1,3,1,0,0,0,0,2,2,1,0,18.5,0,7,2,1,0,1,0,0,1,1,4,1,43,0,37500,0,851,638,425,5013,0.45
1,2,5,4,2,0,0,1,6,2,1,1,10,1,1,1,5,4,7,0,3,1,3,1,2,1,1,1,2,10,2,0,0,1,0,0,1,11,0,0,0,0,0,4,1,1,0,87.5,0,22,2,0,0,1,0,1,1,1,5,1,59,0,130000,0,4800,2400,0,6586,0.58
2,1,0,1,1,0,0,0,1,3,0,0,5,0,0,1,1,3,7,0,0,0,0,2,2,1,12,12,2,8,1,0,0,1,0,0,0,3,0,0,3,2,0,2,1,1,0,50.5,0,7,4,1,0,1,0,0,1,2,2,1,51,0,67500,0,698,698,698,8923,0.48
4,3,5,3,2,0,0,0,9,4,0,0,5,1,0,1,3,3,7,0,3,13,3,4,3,2,8,12,3,8,5,1,0,1,1,0,0,7,1,0,0,0,0,4,1,0,0,0,0,12,3,0,0,0,0,1,1,1,3,3,35,0,130000,0,2934,1956,838,10925,0.51
6,3,5,4,2,0,1,1,6,2,1,0,7,1,1,2,3,5,2,1,2,3,3,3,2,2,2,2,1,2,0,0,2,1,0,0,1,8,1,0,6,1,0,2,3,0,0,21,1,22,4,1,0,0,0,1,1,1,6,1,54,0,72500,0,2796,2396,1797,10530,0.58
3,2,5,4,2,1,1,0,6,1,1,1,7,0,1,2,3,4,3,1,3,7,3,2,2,2,4,4,2,10,1,0,0,1,1,0,1,11,0,0,0,0,0,1,1,1,0,36,1,30,4,0,0,0,0,1,1,1,5,2,62.5,0,130000,0,3723,3040,597,10473,0.52
5,2,5,5,3,0,1,1,6,2,0,0,10,1,1,2,3,5,17,0,5,7,3,2,3,4,8,8,3,5,2,5,10,1,0,1,0,5,1,0,5,2,0,1,3,0,0,15,1,22,4,1,0,1,0,1,1,1,5,4,36.25,0,82500,0,4044,2138,835,11770,0.73
3,2,2,1,1,0,0,1,0,4,1,0,7,1,0,1,1,3,22,0,0,3,3,2,2,1,12,12,0,0,0,0,0,0,0,0,1,3,0,1,3,3,0,0,0,0,0,2.5,0,4,2,0,0,1,1,1,0,2,2,1,46,1,6250,1,830,830,830,10472,0.41
4,1,2,2,1,0,0,0,16,4,0,0,7,0,0,1,4,3,3,0,0,0,0,2,2,1,1,2,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,23.5,0,7,4,1,0,0,0,0,1,2,2,3,34.666666666666664,0,42500,0,976,976,325,1863,0.53
6,1,0,2,2,0,0,1,3,2,1,1,5,1,0,1,4,2,12,0,2,7,3,3,3,1,2,1,2,1,5,0,2,1,0,0,0,4,0,0,4,3,0,3,2,0,0,50.5,0,22,4,1,0,0,0,1,1,1,5,2,23,0,17500,1,1205,1205,1205,5884,0.41
4,3,3,3,1,0,0,0,6,3,1,0,7,0,1,1,4,3,7,1,3,7,2,1,2,1,2,4,1,2,0,0,6,1,0,0,0,7,1,0,0,0,0,0,0,0,0,31.5,0,12,2,1,0,1,0,0,1,1,4,2,54.5,0,67500,0,1086,1086,310,8178,0.68
3,1,5,3,1,1,1,0,6,2,1,0,5,0,0,1,4,4,7,0,1,3,3,1,3,1,4,8,1,2,0,0,6,0,0,0,0,5,0,0,5,3,1,3,3,1,0,33,0,7,3,1,0,0,0,0,0,1,3,1,54,1,32500,0,2898,2498,2498,10254,0.44
1,3,6,4,1,1,0,1,1,4,0,0,7,1,0,1,4,3,17,1,0,1,3,2,2,1,4,4,0,0,0,0,0,0,1,0,0,3,0,1,3,2,0,4,2,0,0,50.5,0,18,4,0,0,0,1,1,0,1,2,1,83,1,8750,1,2640,520,520,7369,0.54
6,2,5,2,2,0,0,1,6,3,0,0,7,1,1,1,4,3,7,1,2,3,3,3,2,1,8,1,0,0,0,0,0,0,0,0,0,4,0,1,4,3,1,1,1,1,0,2.5,1,7,3,0,0,1,1,1,0,1,1,1,85,1,27500,0,1177,1177,1177,6963,0.51
6,3,5,4,2,1,1,1,16,2,1,1,10,1,1,1,4,4,12,2,8,13,3,3,2,2,4,4,1,8,0,0,2,1,0,0,0,7,1,0,7,3,0,4,1,0,0,62.5,1,18,3,1,0,0,0,1,1,1,5,7,14.571428571428571,0,47500,1,2368,1968,1968,13094,0.56
4,2,6,4,3,0,1,1,9,3,1,0,7,1,1,1,3,4,7,1,3,7,3,3,2,2,2,4,3,2,2,1,6,1,0,0,1,6,0,1,6,2,1,1,3,1,0,55,0,12,4,1,0,0,1,1,1,1,5,4,27.5,0,47500,0,2364,1948,1964,15534,0.7
7,3,0,2,2,0,0,1,0,4,1,1,1,1,0,1,1,4,7,0,1,3,3,2,2,1,4,12,1,2,0,0,0,1,0,0,1,5,0,1,5,3,0,3,1,0,0,0,0,4,4,0,0,1,1,1,1,2,5,1,23,0,42500,0,1004,1004,1004,5781,0.42
7,4,1,3,2,1,1,0,3,4,1,1,5,0,1,1,3,4,7,0,2,1,2,1,3,2,2,4,1,2,0,0,2,1,0,1,0,4,0,0,4,1,1,1,1,1,0,21,0,12,4,1,0,0,0,0,1,4,6,1,38,0,110000,0,1450,700,700,3334,0.35
5,4,1,3,2,1,1,0,9,3,0,0,7,0,0,1,3,4,3,0,2,7,3,1,2,1,4,12,1,2,0,0,0,1,0,0,0,4,0,0,5,1,0,0,0,0,0,18.5,1,12,2,1,0,1,0,0,1,1,3,3,34.666666666666664,0,67500,0,3552,2521,3152,4842,0.41
1,3,3,4,1,0,0,1,3,2,0,0,5,1,0,1,4,3,22,1,0,3,3,2,1,1,4,4,4,2,1,1,2,1,1,0,0,9,0,1,0,0,0,1,1,1,0,13,0,22,4,0,0,1,1,1,0,6,5,1,65,1,27500,0,3329,3329,0,8724,0.58
6,2,5,4,2,1,0,1,9,3,1,0,7,1,1,1,4,4,12,1,8,7,3,2,3,3,4,4,1,1,0,0,6,1,1,0,0,8,0,0,0,0,0,1,3,0,1,5,0,22,4,1,0,0,0,1,2,1,5,4,25.75,0,97500,0,4284,4284,0,13438,0.58
3,1,5,3,3,0,1,0,9,4,0,0,10,1,1,2,5,4,7,1,0,7,3,5,2,1,12,12,1,5,0,0,2,1,0,0,1,7,0,0,7,3,0,4,3,0,0,25,0,12,3,1,0,1,0,1,1,2,2,4,53.5,1,42500,0,4949,4549,4549,21743,0.42
4,1,0,1,1,0,0,1,6,2,0,0,7,1,1,1,4,3,7,0,1,0,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,0,10.5,1,2,3,0,0,1,1,1,1,1,3,1,60,1,62500,0,796,265,265,9302,0.61
4,1,5,2,1,0,0,1,9,4,0,1,7,1,1,1,4,3,17,0,0,7,3,2,3,3,12,12,1,10,0,0,0,1,0,0,0,2,0,1,4,2,0,0,0,0,0,50,0,18,2,0,0,1,1,1,1,1,2,4,15,0,47500,0,784,392,784,12145,0.41
7,3,5,4,2,1,1,1,3,3,0,0,7,1,1,1,3,3,7,0,3,3,3,3,3,3,4,8,1,2,0,0,2,1,0,0,1,9,0,1,8,3,1,3,2,1,0,63,1,22,4,1,0,0,1,1,1,1,5,2,17,0,62500,0,4099,2331,2072,9082,0.55
1,3,5,2,1,0,0,1,6,4,0,0,5,1,0,1,4,3,12,1,0,16,3,1,2,1,4,4,1,10,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,15.5,0,12,2,0,0,1,1,1,1,1,3,2,34,0,32500,0,1170,878,585,11598,0.45
1,3,6,4,2,0,0,1,16,2,1,0,10,1,1,1,4,3,12,0,0,16,3,5,3,3,12,12,2,10,5,0,0,1,0,0,0,6,0,1,0,0,0,1,1,0,0,27.5,0,12,2,0,0,1,1,1,0,1,2,5,17,0,12500,1,3375,2106,351,8458,0.61
5,1,5,3,2,1,0,1,6,2,0,1,10,1,1,1,3,5,12,1,2,3,3,2,3,2,4,4,0,0,0,0,10,0,0,0,1,6,0,1,5,1,1,2,2,0,0,7.5,0,7,3,0,0,1,1,1,1,1,4,2,47,0,77500,0,2734,2734,1519,12468,0.46
1,2,5,2,1,0,0,0,0,0,0,1,7,0,0,1,4,4,2,0,0,1,3,1,1,1,1,1,1,1,0,0,2,1,0,0,0,4,0,1,0,0,0,0,0,1,0,2.5,0,7,2,1,0,1,1,0,2,1,5,1,58,0,8750,1,2016,806,403,4675,0.55
3,3,5,4,2,1,1,1,6,4,0,0,5,1,1,1,4,3,3,1,2,3,3,2,2,1,1,2,1,2,0,0,2,1,0,0,1,8,0,0,0,0,0,0,0,1,0,10,1,12,4,1,0,1,0,1,1,1,5,2,61,0,92500,0,2570,1534,0,5143,0.7
4,2,0,1,1,0,0,1,0,1,0,0,7,1,0,1,4,4,2,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,2.5,0,4,3,0,0,1,1,1,1,1,2,1,31,0,27500,0,457,457,0,2764,0.59
8,4,5,4,2,1,1,0,6,3,0,0,7,1,0,2,3,4,7,0,5,3,3,3,3,2,2,2,3,1,1,1,2,1,0,0,0,8,0,1,8,3,1,2,2,0,0,12.5,1,22,4,1,0,0,1,1,1,1,5,5,17,0,130000,0,6297,3080,3080,17785,0.42
2,4,0,1,1,0,0,0,6,2,1,1,10,0,1,1,4,2,3,0,0,0,0,1,2,2,2,2,1,2,0,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,16,0,7,3,1,0,1,0,0,1,1,5,1,59,0,77500,0,769,769,256,1118,0.39
4,3,5,3,2,0,0,0,9,2,1,0,10,0,0,1,4,3,7,2,3,7,3,2,3,2,4,4,2,10,1,0,10,1,1,0,0,7,0,1,7,1,0,1,1,0,0,66,0,7,3,1,0,0,1,0,0,1,3,5,12.4,0,130000,0,1392,1392,1392,11143,0.66
4,4,5,2,2,0,1,1,6,3,0,1,5,1,0,1,3,4,22,1,1,3,3,1,2,1,4,4,4,8,2,1,10,1,0,0,1,6,0,1,6,3,0,4,3,1,0,10.5,0,12,2,0,0,1,1,1,1,1,5,3,31,0,57500,0,2303,2053,2053,12628,0.44
6,2,5,1,1,0,0,1,3,2,1,0,7,1,1,1,4,3,17,0,0,0,0,1,2,1,2,1,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,1,0,36,0,7,3,0,0,1,1,1,0,1,2,1,80,1,6250,1,575,384,192,5983,0.55
1,7,2,2,1,0,0,0,1,1,1,0,7,0,0,1,1,3,3,0,0,16,3,3,2,1,2,8,2,1,1,0,2,0,0,0,0,4,0,1,0,0,0,4,3,0,0,29,0,7,1,1,0,1,1,0,2,1,0,4,49.75,0,27500,1,1283,1026,0,5368,0.49
3,4,5,4,2,1,1,0,1,4,1,0,5,1,1,2,3,3,7,0,3,1,3,3,2,2,4,4,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,0,16,1,7,4,1,0,0,0,1,0,1,5,1,85,1,87500,0,2715,1158,1158,5504,0.4
6,3,5,3,2,1,1,0,6,4,1,0,7,0,0,2,5,4,3,0,2,3,3,3,2,2,2,2,2,1,1,0,2,1,0,0,1,5,0,0,5,3,0,4,2,0,0,18.5,1,18,4,1,0,0,0,0,1,1,6,1,61,1,92500,0,2072,1822,1822,8147,0.47
2,4,7,3,1,0,0,0,1,3,0,0,10,0,0,1,4,3,3,0,0,7,2,3,2,2,2,1,1,2,0,0,2,0,0,0,0,5,0,0,5,2,1,2,1,1,0,5,0,7,2,1,0,1,0,0,1,1,1,3,37,0,77500,0,1057,1057,1057,4981,0.49
2,3,5,3,1,1,0,1,6,3,0,0,10,1,1,2,1,3,12,0,8,3,3,1,3,2,8,8,1,1,0,0,2,1,1,0,1,5,0,1,0,0,0,0,0,0,0,7.5,1,12,4,0,0,1,1,1,0,1,5,2,78,1,42500,0,1815,1221,0,15964,0.55
2,4,5,3,2,0,0,1,1,3,0,1,10,1,1,1,5,5,7,1,3,13,3,2,3,2,8,8,2,2,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,13,0,12,2,1,0,0,0,1,1,1,3,4,23,0,82500,0,1104,1104,0,6026,0.45
6,3,2,2,2,0,0,0,16,4,0,0,10,1,0,1,4,4,3,0,8,7,3,4,3,2,4,8,2,1,1,0,2,1,0,0,0,5,0,1,5,3,0,4,3,0,0,61,0,7,2,0,0,1,1,1,1,1,5,4,20.25,0,47500,0,1530,1530,1530,20946,0.42
2,3,5,2,1,1,1,1,1,3,1,0,10,1,0,1,4,3,12,0,0,3,3,2,1,1,8,4,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,8,0,12,3,1,0,0,1,1,0,1,2,1,85,1,12500,1,1638,1238,0,4075,0.64
3,2,5,3,1,1,1,1,6,2,1,0,10,1,0,1,4,4,7,1,5,7,2,3,1,1,1,8,1,5,0,0,2,1,0,0,1,7,0,0,7,2,0,6,3,1,0,23.5,0,22,2,1,0,1,0,1,2,1,5,3,40,0,52500,0,2328,2078,2078,5873,0.62
8,4,1,3,2,0,1,0,3,3,0,0,5,0,1,1,3,3,3,0,1,3,3,3,3,2,12,8,1,5,0,0,10,1,0,0,0,5,0,0,5,3,1,4,3,0,0,0,0,7,3,1,0,0,0,0,1,1,4,2,46.5,0,82500,0,2239,1839,1839,11156,0.44
3,1,0,1,1,0,0,1,0,1,0,0,5,1,0,1,1,2,22,0,0,0,0,2,2,1,4,4,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,2,4,1,0,0,0,1,0,1,2,1,59,0,8750,1,851,0,0,2623,0.48
4,2,5,4,2,0,0,0,3,2,1,0,10,0,1,1,3,5,3,1,0,13,3,6,3,3,12,12,1,2,0,0,0,1,0,0,0,10,0,0,10,3,0,6,3,1,0,69,0,12,4,1,0,1,0,0,1,1,2,9,24.88888888888889,0,57500,1,1825,1825,1825,19015,0.49
2,1,0,3,1,0,0,0,1,3,0,0,18,0,0,1,4,3,2,0,0,7,0,3,3,3,8,12,1,5,0,0,2,1,0,0,1,5,0,0,0,0,0,2,2,0,0,5,0,7,3,1,0,0,0,0,1,2,2,3,32.666666666666664,0,67500,0,849,849,510,5308,0.6
8,3,5,5,3,2,1,1,16,1,0,0,10,1,0,1,4,3,3,0,1,7,3,1,1,1,2,4,0,0,0,0,2,0,0,0,1,8,0,1,8,3,1,0,0,0,0,0,0,12,4,0,0,1,1,1,0,2,1,3,28.666666666666668,0,2000,1,2728,2328,2328,17648,0.47
3,3,5,4,2,0,1,0,6,2,1,1,7,0,1,2,4,3,12,1,3,3,3,4,1,1,12,12,1,2,0,0,6,1,0,0,1,8,1,0,0,0,0,3,0,0,0,42.5,1,7,3,1,0,1,0,0,2,1,3,2,70,1,72500,0,3240,2840,840,13448,0.54
4,4,5,4,2,1,0,0,1,1,1,1,7,0,0,1,3,4,17,0,2,3,1,1,3,2,2,2,2,2,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,7,3,1,0,1,0,0,1,4,5,6,43.333333333333336,0,77500,0,1408,1408,0,5175,0.48
4,2,5,4,1,0,1,0,6,2,1,1,7,0,1,2,5,4,7,1,5,7,3,7,1,1,2,2,6,5,2,5,2,1,0,0,1,7,0,0,7,2,1,1,1,1,0,55.5,1,12,4,1,0,1,0,0,1,0,3,3,45,0,130000,0,5544,5144,5144,10070,0.59
1,4,5,4,3,0,0,1,9,4,0,0,10,1,1,2,3,4,7,1,8,7,3,4,2,1,4,8,2,10,8,0,2,1,0,0,0,9,1,0,9,3,1,3,3,1,0,103.5,0,30,3,1,0,1,0,1,2,1,5,6,17,0,92500,0,4371,3895,3895,25560,0.51
4,7,5,4,2,1,1,1,9,3,1,0,7,1,1,1,3,4,3,1,8,13,2,3,2,1,8,12,1,2,0,0,2,1,0,0,1,0,0,1,0,0,0,4,3,1,0,72,1,7,4,0,0,0,1,1,0,1,2,5,31,0,27500,1,1968,0,0,17250,0.37
8,3,5,3,1,1,1,1,6,2,1,0,7,1,1,1,4,4,7,2,3,3,2,1,2,1,8,4,1,5,0,0,0,1,1,0,0,6,1,1,6,1,1,5,3,1,0,16,1,7,4,0,0,0,1,1,0,1,2,2,78,1,32500,0,3552,1808,1808,14688,0.5
1,3,6,4,1,1,0,1,6,2,1,1,7,1,1,1,4,3,3,1,8,3,3,3,2,1,4,4,2,5,2,0,6,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,1,1,1,2,5,18.4,0,47500,0,2257,1505,0,6151,0.69
7,4,7,3,2,1,1,0,9,3,1,1,10,0,1,1,2,4,2,1,3,7,3,4,3,2,4,4,2,5,2,0,2,1,0,0,1,6,0,0,0,0,0,2,1,1,1,33,1,12,4,1,0,1,0,0,0,1,4,2,63.5,1,32500,0,1959,1559,0,8247,0.5
3,3,3,2,1,0,0,0,0,4,1,1,10,1,0,1,4,3,12,0,0,0,0,1,2,1,4,8,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,24,0,7,2,0,0,0,1,1,0,1,1,1,40,0,2000,1,576,576,384,4473,0.46
6,3,6,3,3,0,1,1,6,3,0,0,10,1,1,1,5,4,12,0,0,3,3,3,3,2,4,4,1,2,0,0,2,1,0,0,0,6,0,0,5,1,1,5,2,0,0,28,1,12,3,1,0,0,0,1,0,1,2,2,68.5,1,42500,0,3388,2988,1298,5643,0.54
4,3,5,3,2,0,1,0,1,4,1,1,5,0,1,1,3,4,7,0,0,3,3,3,3,1,2,2,2,8,1,0,2,1,0,0,1,5,0,0,5,3,0,2,1,1,0,36,0,12,4,1,0,0,0,0,1,1,2,2,54,0,57500,0,2389,2139,2139,13739,0.38
3,1,0,1,1,1,0,0,9,2,1,0,7,0,1,1,1,3,7,0,0,0,0,1,2,1,1,1,2,5,2,0,0,1,0,0,0,3,1,0,2,3,0,0,0,0,0,16,0,4,3,1,0,1,0,0,1,4,8,2,38.5,0,62500,0,1004,1004,669,3553,0.51
2,3,5,3,2,0,1,1,9,4,0,0,10,1,1,2,4,3,7,0,0,3,2,3,2,2,12,12,1,2,0,0,2,1,0,0,0,7,0,1,7,3,0,6,3,1,0,17.5,0,18,3,0,0,1,1,1,0,1,1,3,49,1,22500,1,3840,1670,1670,23720,0.44
5,2,5,5,2,0,0,1,6,2,0,1,10,1,0,2,3,4,7,1,8,7,3,4,3,2,4,8,3,5,1,2,0,1,0,0,1,8,0,0,8,3,0,6,3,1,0,78,1,7,2,1,0,0,0,1,1,2,6,3,29,0,47500,0,1800,1800,1800,19168,0.39
1,1,0,3,1,0,0,1,0,4,1,0,5,1,1,1,1,3,3,0,2,3,3,3,2,2,12,12,1,2,0,0,2,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,12,3,0,0,0,1,1,2,1,3,3,42,1,37500,0,1116,1116,447,8211,0.54
5,3,5,4,2,1,1,1,9,2,0,1,10,1,0,1,3,3,7,0,8,7,2,2,2,2,4,4,3,10,10,5,6,1,0,0,1,8,1,1,8,2,0,4,1,1,0,23.5,0,18,4,0,0,1,1,1,1,1,4,7,16.714285714285715,0,87500,0,2850,2450,2450,22887,0.48
