YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
1,3,6,3,1,0,0,0,3,2,0,0,5,0,1,1,4,3,7,0,0,7,2,1,2,1,1,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,10.5,0,12,4,0,0,0,0,0,0,1,2,2,81,1,42500,0,1200,1200,200,5242,0.48
6,2,0,1,1,0,0,0,1,3,0,0,3,0,0,1,4,3,7,0,1,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,13,0,4,4,1,0,1,0,0,2,1,4,1,74,1,3750,1,711,711,711,2163,0.42
2,3,6,3,1,0,0,1,3,3,0,0,7,1,0,1,4,4,7,1,0,3,3,1,2,1,8,12,1,2,0,0,1,0,0,0,0,4,0,0,4,1,1,0,0,1,0,26.5,0,12,3,1,0,0,0,1,1,1,4,3,46.33333333,0,72500,0,2560,640,640,5671,0.58
7,4,5,3,2,1,1,1,6,3,0,0,10,1,1,2,3,4,7,0,5,7,3,3,3,1,4,8,1,2,0,0,1,0,0,1,2,9,0,0,9,3,1,7,3,0,0,12.5,0,18,4,1,0,0,0,1,0,1,4,2,84.5,1,97500,0,5208,4808,4808,20142,0.45
5,2,5,4,2,1,1,1,6,4,1,0,18,1,1,2,3,4,3,1,8,7,3,6,3,2,8,12,2,10,1,0,1,0,0,1,2,9,0,0,9,3,1,2,2,1,0,43,0,12,3,1,0,0,0,1,1,1,2,5,31,0,72500,0,4570,3328,3328,17396,0.6
5,1,0,1,1,0,0,1,0,4,0,0,5,1,1,1,4,3,22,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,7,2,1,0,0,0,1,1,1,5,1,53,0,57500,0,787,787,393,1345,0.58
6,4,5,4,4,1,1,0,6,2,0,1,5,1,0,3,3,4,12,0,3,7,3,10,3,2,2,2,2,5,2,0,1,0,0,1,2,13,0,0,13,3,1,5,2,0,0,12.5,1,22,4,1,0,0,0,1,1,1,5,3,33.33333333,0,130000,0,8844,8194,8194,21092,0.49
1,1,0,3,1,0,0,0,1,0,0,0,10,0,0,1,4,3,2,0,0,1,0,3,2,1,8,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31.5,0,12,4,1,0,0,0,0,0,1,1,2,28.5,0,8750,1,1073,1073,215,3414,0.6
8,4,5,3,2,0,1,1,6,2,1,0,7,1,0,2,3,4,3,0,3,13,3,2,2,1,2,1,1,5,0,0,1,0,0,1,0,8,0,1,8,3,0,6,3,0,1,5,0,22,4,0,0,1,1,1,1,1,4,3,24,0,110000,0,2700,2300,2300,22793,0.34
2,3,5,1,1,0,0,0,28,2,1,1,10,0,0,1,4,3,17,0,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.5,0,12,4,1,0,0,0,0,0,1,2,1,85,1,8750,1,690,690,0,1450,0.52
4,1,5,2,2,0,1,1,6,3,0,0,10,1,1,1,3,4,3,0,3,3,3,3,3,2,4,2,1,1,0,0,1,1,0,0,2,5,0,1,5,1,1,4,2,0,0,21,1,12,3,0,0,1,1,1,0,1,2,2,65,1,42500,0,3072,2822,2822,29098,0.51
5,1,0,2,1,0,0,1,6,2,0,0,5,1,1,1,4,3,7,0,3,0,0,1,2,1,4,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,1,0,0,17,0,12,3,0,0,1,1,1,2,1,2,1,29,0,12500,1,717,717,179,6725,0.45
6,1,0,2,2,0,0,1,9,3,1,0,5,1,1,1,4,4,7,0,3,3,3,2,3,2,4,4,1,1,0,0,0,0,0,1,0,4,0,0,4,1,0,3,1,0,0,7.5,0,4,3,1,0,0,0,1,1,1,5,2,26,0,77500,0,1097,1097,1097,5688,0.59
1,2,6,4,1,0,1,0,16,4,1,0,7,0,1,1,4,4,22,0,0,3,2,2,2,1,8,8,0,0,0,0,0,1,0,0,2,4,0,0,4,1,0,2,3,0,0,13,0,18,3,1,0,0,0,0,0,1,2,1,85,1,12500,1,3045,1117,1117,5410,0.51
5,2,5,2,1,0,0,1,9,2,1,0,7,1,0,1,4,3,7,1,0,16,3,3,3,2,12,12,2,10,1,0,0,1,0,0,2,4,0,1,0,0,0,2,3,1,0,26,0,7,4,0,0,1,1,1,0,1,2,4,36.75,0,32500,1,912,912,228,18807,0.55
3,2,5,2,1,0,0,1,1,3,0,0,5,1,0,1,4,3,7,1,0,7,3,2,3,2,4,8,2,10,1,0,1,0,0,0,2,2,0,1,0,0,0,3,3,1,0,2.5,0,12,2,0,0,1,1,1,1,1,4,2,15.5,0,32500,0,520,260,260,11784,0.39
2,3,2,2,1,0,0,1,9,4,1,0,7,1,1,1,3,3,7,0,0,3,3,3,3,2,12,12,2,10,2,0,1,0,0,0,2,5,0,1,0,0,0,4,3,1,0,56.5,0,12,3,1,0,1,1,1,1,2,3,1,58,1,42500,0,2126,2126,1276,10617,0.43
2,3,6,3,1,1,1,0,6,3,1,0,10,0,1,1,3,3,7,1,5,7,3,4,3,2,4,8,5,2,10,2,1,0,0,0,10,7,0,0,0,0,0,1,0,1,0,15.5,1,12,3,1,0,0,0,0,1,1,2,5,25.6,1,47500,0,5724,5724,1090,10917,0.5
1,2,3,3,1,1,0,1,6,2,0,1,7,1,1,2,3,3,3,1,3,13,3,3,3,2,4,8,2,8,2,0,1,1,0,0,10,7,1,0,0,0,0,7,1,0,0,10,0,12,3,0,0,0,0,1,1,1,4,4,17.75,0,82500,0,2250,1500,0,14732,0.67
2,1,3,3,2,0,0,1,6,3,0,1,5,1,1,1,3,3,7,1,5,3,3,4,2,1,12,12,1,5,0,0,1,0,0,0,2,7,0,1,7,3,0,5,2,0,0,22.5,0,18,4,1,0,0,1,1,0,1,8,2,79.5,1,82500,0,1952,1952,1952,20434,0.44
5,2,0,2,1,1,0,0,28,2,0,0,0,0,0,1,4,4,2,0,8,0,0,2,2,1,4,2,2,8,2,0,1,0,0,1,2,4,1,0,4,3,1,1,2,1,0,13,1,4,3,1,0,1,0,0,1,1,4,3,22,0,12500,1,818,818,818,8989,0.44
1,4,2,4,3,1,0,0,9,4,0,0,7,1,1,2,3,4,3,1,5,7,3,7,3,2,4,8,3,10,8,10,1,0,0,1,6,10,0,0,10,3,1,6,3,1,1,58,1,30,3,1,0,0,0,1,1,1,5,2,60,0,130000,0,2942,1458,1458,41230,0.39
4,3,2,1,1,0,0,0,1,4,1,0,7,0,0,1,4,3,2,0,0,3,3,2,2,1,1,1,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,1,1,0,0,7.5,1,7,2,1,0,0,0,0,0,1,2,4,20.75,0,47500,0,470,470,235,3270,0.36
4,3,6,3,2,0,0,1,6,3,0,0,7,1,0,1,5,4,2,1,5,7,2,2,2,2,4,12,1,1,0,0,0,0,0,1,2,7,1,0,7,1,0,2,3,1,0,15.5,0,18,3,1,0,0,0,1,1,1,6,3,22.66666667,0,77500,0,2350,2350,2350,9726,0.58
8,1,6,4,3,1,1,0,9,4,0,1,18,1,1,2,5,5,3,1,5,7,3,3,3,2,2,4,1,2,0,0,1,0,0,0,2,10,1,0,10,3,0,9,3,0,0,47,0,4,4,1,0,1,0,1,1,1,5,4,18.5,0,130000,0,4442,4042,4042,34001,0.42
4,3,5,3,3,1,1,1,1,3,0,0,7,1,1,1,4,3,12,1,3,1,3,4,3,4,4,8,1,2,0,0,1,0,0,1,0,9,0,0,9,3,1,5,3,1,0,34,1,18,3,1,0,1,0,1,0,1,6,1,42,0,82500,0,4062,3662,3662,10758,0.55
5,3,5,3,1,1,1,1,6,2,0,0,7,1,1,1,1,3,7,1,0,3,0,1,1,1,4,4,1,2,0,0,1,1,1,0,0,8,0,0,0,0,0,1,2,1,0,18.5,1,12,3,0,0,1,0,1,1,1,5,2,44,0,110000,0,2640,2240,0,3592,0.71
7,3,5,3,1,1,1,0,3,2,1,1,10,0,0,1,4,4,7,0,0,7,3,3,3,2,4,8,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,0,0,2.5,1,30,3,1,0,1,0,0,0,1,4,3,30.66666667,0,52500,0,1606,701,701,5821,0.62
2,3,6,3,3,0,1,1,6,3,1,1,7,1,1,2,5,4,7,0,3,3,3,2,2,1,4,4,2,10,1,0,1,0,0,1,2,8,0,0,8,3,0,2,1,0,1,80.5,1,18,3,1,0,1,0,1,0,1,7,2,65,1,110000,0,2709,2309,2309,7533,0.41
5,1,2,2,1,0,0,1,16,4,1,1,10,1,0,2,3,3,2,0,0,3,0,2,2,1,4,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,1,0,24,0,7,3,0,0,1,1,1,0,1,1,1,79,1,22500,0,1240,827,413,3598,0.43
8,0,0,1,1,0,0,1,9,4,0,1,10,1,1,1,4,4,7,0,3,3,3,1,2,1,2,4,1,5,0,0,1,0,0,1,0,3,0,1,3,1,0,2,3,0,0,7.5,1,2,3,0,0,1,1,1,0,1,3,1,20,0,2000,1,780,780,780,8611,0.54
4,1,5,4,1,1,1,0,1,2,0,0,1,1,0,2,4,3,7,0,2,3,3,4,3,3,4,4,3,8,5,1,1,0,0,1,0,8,1,0,8,3,0,0,0,1,1,5,0,12,3,1,0,1,0,1,1,1,2,1,34,0,32500,0,2200,1738,1738,13656,0.46
5,3,5,3,2,0,1,1,6,4,1,0,7,1,0,1,3,4,12,0,8,7,3,4,2,1,12,12,3,10,2,2,1,0,0,0,6,6,0,1,6,3,0,4,3,0,0,33,0,4,3,1,0,0,1,1,1,1,4,3,34.33333333,0,37500,0,2145,1745,1745,10392,0.53
6,2,5,3,2,1,1,1,9,2,1,1,7,1,1,1,4,4,12,0,1,3,3,3,3,2,2,4,1,2,0,0,1,1,0,1,6,9,1,0,8,2,1,1,2,1,1,31.5,0,30,4,0,1,1,0,1,1,1,7,3,23,0,130000,0,3910,2430,2160,5490,0.49
2,2,5,2,1,0,0,0,6,2,0,0,10,0,0,1,3,4,3,0,0,0,0,3,3,2,4,8,3,1,1,1,1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,2.5,0,7,2,1,0,0,0,0,1,2,3,2,17,0,37500,0,946,631,158,4415,0.49
6,3,6,3,2,0,0,1,6,2,0,0,7,1,1,1,4,3,17,0,3,3,3,2,3,3,4,4,1,1,0,0,1,0,0,0,2,7,0,0,7,3,1,3,1,1,0,21,1,7,4,1,0,1,0,1,1,1,2,2,54.5,0,92500,0,1728,1728,1728,9542,0.61
1,3,5,3,1,0,0,1,3,2,0,0,5,1,1,1,4,2,3,1,0,3,3,3,2,2,4,8,2,2,1,0,1,0,0,1,2,8,0,0,0,0,0,1,1,0,0,8,0,12,2,1,0,1,0,1,2,1,2,2,38,0,17500,1,1768,1768,0,7577,0.55
5,1,0,2,2,0,0,1,6,2,0,0,7,1,0,1,4,3,12,0,3,0,3,1,2,1,2,1,2,10,8,0,1,0,1,0,0,5,0,1,5,1,0,2,3,0,0,2.5,1,4,4,0,0,1,1,1,1,1,3,2,31.5,0,32500,0,659,659,659,9665,0.41
2,3,6,3,2,0,1,0,6,3,0,1,7,0,1,2,5,4,7,1,8,7,3,2,3,5,4,4,4,10,5,10,1,0,0,1,0,5,0,0,5,1,0,4,3,0,0,22.5,0,7,3,1,0,0,0,0,0,1,3,3,61,1,42500,0,2220,1517,1517,7304,0.4
5,1,0,0,1,0,0,0,0,4,0,1,10,1,0,1,1,4,22,0,1,0,0,1,2,1,4,4,1,5,0,0,1,0,0,0,2,1,0,1,1,3,0,1,1,1,0,0,1,7,4,0,0,1,1,1,2,1,3,2,19.5,0,2000,1,461,461,461,7220,0.41
5,1,0,2,1,0,0,1,16,2,1,1,10,1,1,1,4,4,7,0,8,0,0,2,3,2,8,4,1,2,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,1,0,5,0,7,4,1,0,0,0,1,2,1,3,2,29,0,22500,0,894,894,224,2234,0.6
1,3,6,4,1,0,0,1,6,2,1,1,3,1,0,1,4,3,3,1,0,1,3,2,2,1,2,2,0,0,0,0,0,0,0,0,2,7,1,1,0,0,0,2,1,1,0,67.5,0,12,4,0,0,0,1,1,0,1,1,1,81,1,12500,1,4085,4085,0,6999,0.53
1,1,5,1,1,0,0,0,1,4,0,1,5,0,1,1,1,3,3,0,0,0,0,1,2,1,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,7.5,0,4,3,1,0,0,0,0,0,1,1,1,77,1,8750,1,872,581,194,2533,0.48
3,2,5,3,2,0,0,0,0,2,0,0,5,0,0,1,4,3,7,0,1,3,3,1,2,1,4,4,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,2,2,1,0,2.5,0,12,4,1,0,0,0,0,0,1,2,1,53,1,2000,1,1260,1260,1260,9749,0.55
4,1,0,1,1,0,0,1,6,2,0,0,7,1,0,1,4,3,17,0,2,0,0,2,2,1,4,8,0,0,0,0,0,0,0,0,0,4,0,1,4,3,0,1,3,0,0,5,0,4,3,0,0,1,1,1,1,1,1,1,46,0,32500,0,672,672,672,8274,0.44
1,1,0,2,2,0,0,0,3,1,0,0,18,0,1,1,1,2,2,0,0,0,0,1,2,1,8,4,2,10,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,10.5,0,22,4,1,0,0,0,0,1,1,1,5,22.8,0,22500,1,726,726,363,4401,0.58
4,3,3,1,1,0,0,0,1,4,1,1,10,0,1,1,4,3,2,1,0,3,3,3,2,1,12,12,1,5,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,5,0,12,2,0,0,1,0,0,0,1,2,2,45.5,0,17500,1,840,840,560,9695,0.52
6,2,5,1,1,0,0,1,3,3,0,0,18,1,0,1,4,3,7,0,0,0,0,1,1,2,4,4,0,0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,0,0,0,10.5,0,2,3,0,0,1,1,1,1,1,2,2,30.5,0,22500,0,851,567,567,10711,0.43
5,1,2,2,1,0,0,1,16,3,0,1,10,1,0,1,4,3,3,0,0,3,0,3,2,2,4,8,1,8,0,0,1,0,0,0,0,4,0,1,4,1,0,0,0,0,0,5,0,7,4,0,0,1,1,1,2,1,1,3,16.66666667,0,22500,1,1001,1001,1001,7476,0.39
4,3,5,3,1,1,1,1,9,3,1,1,7,1,1,2,4,4,7,1,3,3,3,3,3,2,8,8,1,5,0,0,1,1,0,1,6,7,0,0,4,2,1,3,3,1,0,10,0,22,3,0,0,0,0,1,0,1,5,2,65,1,27500,0,3046,1899,1899,15323,0.5
6,2,0,5,2,0,0,1,6,4,1,1,18,1,1,1,4,2,7,0,8,7,3,5,3,2,4,8,3,5,5,5,1,0,0,1,2,8,0,1,8,1,0,0,0,0,0,34,1,12,4,0,0,1,1,1,0,1,3,5,23,0,92500,0,1353,1353,1353,14621,0.45
4,3,6,4,2,0,0,1,16,2,1,0,10,1,1,1,3,4,12,1,5,7,3,5,3,2,8,8,4,10,8,2,1,1,0,0,0,6,0,1,6,1,0,8,2,1,0,21,1,12,2,0,0,1,1,1,1,1,4,5,36.8,1,47500,0,1794,1346,1346,22660,0.4
7,5,0,3,2,0,0,1,6,1,0,0,18,1,0,2,3,2,7,0,3,7,3,2,3,3,2,2,2,10,10,0,1,0,0,1,2,4,0,1,4,1,1,4,1,0,0,39.5,1,18,4,0,0,1,1,1,2,1,3,2,59,1,47500,0,1456,1456,1456,9848,0.38
1,1,0,1,1,0,0,0,28,0,0,0,18,0,1,1,4,4,12,0,0,7,0,2,1,1,4,4,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,2,1,0,5,0,7,4,1,0,0,1,0,0,2,1,1,53,1,8750,1,756,756,504,7081,0.53
1,2,6,4,4,0,1,0,9,2,1,0,18,0,1,2,0,4,7,0,8,7,3,2,2,2,2,2,3,5,5,5,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,30,3,0,0,0,0,0,1,1,7,3,28.66666667,0,130000,0,6476,4432,443,9448,0.6
4,1,5,4,2,0,1,0,6,2,0,1,7,0,1,1,4,4,12,1,1,7,3,5,3,2,4,8,3,10,10,5,1,0,0,0,2,8,0,0,8,3,0,4,3,1,0,41,0,7,3,1,0,0,0,0,1,1,5,5,49.6,1,130000,0,2236,1836,1836,21734,0.53
4,2,0,3,2,0,0,1,6,1,0,0,10,1,1,2,4,3,7,0,8,0,0,3,2,1,2,12,0,0,0,0,0,0,0,0,2,3,0,1,6,3,1,0,0,1,0,50,1,7,3,0,0,0,1,1,1,1,0,9,21.33333333,0,67500,0,1064,532,1064,15118,0.51
5,3,3,4,3,0,1,0,3,4,1,0,10,0,1,1,4,4,22,0,3,3,3,2,2,1,4,4,1,5,0,0,1,0,0,1,2,4,0,1,0,0,0,0,0,1,1,92.5,1,30,4,0,1,0,1,0,2,1,6,2,73,1,130000,0,2556,1232,0,9673,0.55
1,2,6,3,1,0,0,1,9,4,0,0,10,1,1,1,3,4,2,0,0,7,2,2,3,2,8,12,3,10,10,2,1,0,1,1,0,5,0,0,5,2,0,3,2,1,0,99,0,12,3,1,0,0,0,1,1,1,2,4,20,0,42500,0,1265,1062,960,9588,0.6
8,3,6,3,2,0,0,1,9,3,1,0,7,1,1,2,3,3,7,0,1,3,3,2,3,2,4,8,1,2,0,0,1,0,0,1,6,6,0,1,6,3,0,2,1,0,0,16,1,12,4,0,0,1,1,1,1,1,2,2,64.5,1,62500,0,1863,1863,1863,19218,0.42
8,1,5,3,2,0,0,0,3,3,0,1,7,0,1,1,3,3,2,1,3,13,3,3,3,2,4,4,1,1,0,0,1,0,0,0,2,6,0,1,6,3,1,3,2,0,0,12.5,0,30,4,1,0,1,1,0,1,1,2,5,14.4,0,130000,0,1900,1900,1900,12728,0.41
3,1,0,1,1,1,0,0,9,2,1,0,7,0,1,1,1,3,7,0,0,0,0,1,2,1,1,1,2,5,2,0,1,0,0,0,0,3,1,0,2,3,0,0,0,0,0,16,0,4,3,1,0,1,0,0,1,4,8,2,38.5,0,62500,0,1004,1004,669,3553,0.51
1,3,5,2,1,0,0,0,6,3,0,0,5,0,0,1,4,4,12,1,0,0,0,2,2,2,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,5,0,7,3,1,0,0,0,0,0,2,2,1,85,1,12500,1,1164,466,466,5853,0.47
6,3,5,3,2,0,1,1,6,2,0,0,7,1,1,1,3,4,7,1,3,3,2,2,3,3,4,1,1,1,0,0,0,0,0,1,0,7,0,0,7,3,0,4,1,1,0,2.5,0,12,3,1,0,0,0,1,1,2,4,2,35,0,87500,0,4228,2520,2520,9651,0.47
6,1,5,4,3,0,1,0,1,3,0,1,5,0,1,1,3,5,7,0,3,7,3,6,2,2,4,2,3,10,10,10,1,1,0,0,10,7,0,0,7,3,1,6,3,1,0,16,1,22,4,1,0,1,0,0,0,1,5,2,68.5,1,67500,0,6060,4145,4145,27554,0.49
3,1,5,3,2,0,0,0,3,3,0,0,5,0,0,1,3,4,3,0,0,3,3,1,3,4,8,8,1,8,0,0,1,0,0,0,0,7,1,0,7,1,0,1,1,0,0,21,0,12,3,1,0,0,0,1,1,6,2,5,25.8,0,22500,1,1644,1644,1644,8689,0.38
8,3,5,3,1,1,1,1,6,3,0,1,7,1,1,1,4,4,7,0,5,3,3,3,1,2,4,8,1,5,0,0,1,0,0,0,2,5,0,0,5,3,0,0,0,0,0,47.5,0,12,4,1,0,0,0,1,1,1,3,3,27.33333333,0,47500,0,1700,1300,1300,7996,0.59
1,3,5,1,1,0,0,1,6,2,1,0,5,1,1,1,0,1,3,0,0,7,3,1,2,1,8,12,1,5,0,0,1,0,0,1,0,4,1,1,0,0,0,0,0,0,0,7.5,0,12,3,1,0,1,1,1,1,1,2,2,50,0,42500,0,2976,1488,0,18544,0.46
5,2,2,3,2,0,1,1,6,4,0,0,3,1,0,1,3,3,7,0,2,1,0,1,2,2,4,4,1,1,0,0,1,0,0,0,2,5,1,0,0,0,0,0,0,1,0,2.5,1,18,4,1,0,1,0,1,1,1,2,1,46,0,72500,0,2702,1439,0,7023,0.63
4,5,7,2,2,0,0,1,3,1,1,1,3,1,1,1,4,3,7,0,1,0,0,1,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,21,1,7,3,0,0,0,1,1,1,1,3,2,23,0,27500,0,1044,0,1044,14745,0.41
1,2,5,3,1,0,0,1,6,0,0,1,18,1,1,1,4,3,7,1,5,3,3,1,2,2,4,4,2,5,1,0,1,0,0,1,10,4,0,1,0,0,0,0,0,0,0,15.5,0,12,2,0,0,1,1,1,2,1,4,4,22.75,0,47500,0,1207,874,0,25292,0.62
6,3,5,4,3,0,1,0,3,2,1,0,7,0,1,1,3,4,12,1,8,7,3,4,3,4,4,4,1,2,0,0,1,1,0,0,6,8,0,0,8,3,1,3,1,0,0,7.5,1,12,4,0,0,1,0,0,1,1,2,2,46,0,130000,0,4512,2992,2992,20911,0.44
3,3,5,4,2,0,0,1,16,2,1,1,10,1,0,1,4,4,7,1,3,3,2,2,3,2,4,4,0,0,0,0,0,1,0,0,6,9,1,0,0,0,0,1,1,0,0,2.5,0,22,4,1,0,0,0,1,1,1,4,2,36.5,0,87500,0,3840,3840,1280,10209,0.55
3,2,5,2,1,0,0,1,0,4,0,0,10,1,0,1,4,4,12,0,0,0,0,2,3,3,2,4,3,5,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,2.5,1,4,4,1,0,1,1,1,0,4,5,3,31,0,110000,0,782,782,196,3946,0.47
7,1,0,2,1,0,0,1,3,4,0,0,5,1,1,1,4,4,3,0,1,3,3,2,2,1,12,12,1,8,0,0,1,0,0,0,0,4,0,1,4,3,0,3,3,0,0,61,0,4,2,0,0,1,1,1,0,1,1,4,26.25,1,8750,1,1156,1156,1156,14211,0.45
8,3,5,3,2,1,0,1,9,3,0,1,18,1,1,2,2,5,2,1,3,7,2,4,3,3,4,8,1,2,0,0,1,1,0,0,0,6,0,0,0,0,0,3,3,0,0,0,1,22,4,0,0,0,0,1,1,1,6,4,31.25,0,97500,0,2880,1440,0,10203,0.59
3,3,5,4,1,1,0,1,16,3,1,0,7,1,1,1,4,4,3,1,5,13,2,4,2,1,8,8,3,10,2,1,1,0,0,1,2,7,0,0,5,3,0,5,2,1,0,39.5,0,12,2,1,0,0,0,1,1,1,4,5,30.6,0,87500,0,1920,1920,1371,15067,0.56
5,3,3,1,1,0,0,0,0,2,0,0,10,0,1,1,0,1,2,0,0,0,0,1,2,2,4,4,1,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,2.5,0,7,3,0,0,1,1,0,0,1,3,1,69,1,12500,1,224,224,75,5439,0.56
1,2,4,4,2,0,0,0,16,4,1,0,10,0,1,1,4,3,22,1,0,1,3,4,3,2,12,8,1,8,0,0,1,0,0,1,0,7,1,0,0,0,0,1,0,0,0,24,0,18,2,1,0,1,0,0,0,1,1,3,38.33333333,0,77500,0,2205,1470,0,23963,0.55
1,2,6,2,1,0,0,1,9,2,0,0,7,1,1,1,4,3,3,0,0,3,3,3,3,2,4,4,1,2,0,0,1,0,1,0,6,4,1,1,0,0,0,0,0,0,0,79.5,0,7,2,0,0,1,1,1,1,1,4,3,22,0,67500,0,716,573,143,6951,0.55
4,3,6,4,1,1,1,0,6,1,0,0,7,0,1,1,4,3,3,1,3,7,3,1,3,1,4,4,1,1,0,0,1,0,0,0,0,8,0,0,8,1,1,1,1,0,0,0,1,12,4,1,0,0,0,0,0,1,5,2,73.5,1,62500,0,3870,2321,2321,6816,0.69
1,2,3,4,1,0,0,1,6,2,0,0,5,1,1,1,3,3,12,1,8,7,3,4,2,1,1,2,5,5,2,2,1,0,0,0,2,7,0,0,0,0,0,1,1,0,0,5,0,12,4,0,0,1,0,1,2,1,6,6,25.5,0,27500,1,3509,2245,0,11232,0.57
5,1,0,1,1,0,0,1,6,3,0,0,7,1,1,1,4,4,3,0,2,0,0,2,1,1,2,2,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30.5,1,2,3,1,0,0,0,1,0,1,4,1,85,1,17500,0,811,811,270,2010,0.65
6,4,0,2,2,0,0,1,16,4,0,1,18,1,1,1,4,4,3,0,2,3,3,2,3,4,8,1,2,10,10,0,1,0,0,1,0,0,0,0,4,3,0,1,2,0,0,54,1,4,2,1,0,0,0,1,1,1,5,3,28,0,92500,0,947,0,947,9398,0.44
8,1,2,5,3,0,1,1,3,4,1,0,7,1,1,2,1,4,3,1,1,3,3,5,2,1,1,8,1,5,0,0,1,0,0,0,2,10,0,0,10,3,0,7,3,0,1,141,1,22,2,1,0,1,0,1,0,2,3,3,76,1,42500,0,5005,4355,4355,23104,0.47
5,1,5,2,2,0,1,1,3,2,0,0,7,1,1,1,3,5,3,1,8,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,6,0,1,6,3,1,3,0,0,0,16,1,12,3,0,0,1,1,1,0,1,4,1,84,1,72500,0,2500,2100,2100,7780,0.48
1,0,5,3,2,0,0,1,6,0,0,0,7,1,0,1,5,3,7,1,0,3,2,1,2,2,2,2,3,10,8,1,1,1,0,0,2,8,1,1,5,2,0,4,2,0,0,45,0,22,2,0,0,1,1,1,1,1,5,2,45.5,0,97500,0,2208,2208,1380,26634,0.45
1,0,6,3,1,0,0,1,1,4,0,1,7,1,0,1,4,3,17,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,1,1,1,2,1,58,0,37500,0,2550,871,0,1684,0.5
7,1,5,3,2,0,0,1,1,4,0,0,10,1,0,1,4,3,7,0,3,16,3,4,2,1,2,8,2,2,2,0,1,0,0,1,0,6,0,1,6,3,0,4,3,1,0,44.5,0,7,2,0,0,1,1,1,1,1,3,4,18.75,0,32500,1,1224,1224,1224,13593,0.52
4,2,5,4,2,1,1,1,9,4,1,0,10,1,1,2,3,4,12,0,5,7,3,3,3,4,4,12,3,8,5,1,1,0,0,1,2,7,0,0,7,3,1,0,0,1,0,23.5,1,12,3,1,0,0,0,1,2,1,4,3,19,0,37500,0,2688,1388,1388,10526,0.6
1,3,5,1,1,0,0,0,6,2,1,1,10,0,1,1,4,3,2,0,0,0,0,2,2,1,4,2,2,5,2,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,24,0,7,4,1,0,0,0,0,2,1,3,2,21.5,0,47500,0,782,782,0,1827,0.6
1,1,0,2,1,0,0,0,9,2,1,0,7,0,1,1,4,3,7,0,2,0,0,1,2,1,2,4,3,10,10,8,1,0,0,1,2,4,0,0,4,1,0,1,3,0,0,54,0,7,3,1,0,0,0,0,1,1,5,2,26,0,57500,0,1043,1043,1043,3112,0.56
